Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d5483b6484003bafdc9d7dfe1310a9ced2b67f0095bcd5470176bc0794e9b011,2019-03,Merseyside Police,Merseyside Police,-2.967118,53.389262,On or near MICAWBER CLOSE,E01006676,Liverpool 044D,Suspect charged
76fa609f57c37bac256bff931e73441a9cc060b7dee6fcae4e3f8789d3b516d5,2019-03,Merseyside Police,Merseyside Police,-3.030605,53.363256,On or near THORNTON GROVE,E01007113,Wirral 032C,Investigation complete; no suspect identified
68b96724f80f05f6d9fc7c007ba6d8ff8adeeffcb97e51db41ead0c0f34cc7d7,2019-03,Merseyside Police,Merseyside Police,-3.010438,53.625678,On or near BARRETT ROAD,E01006929,Sefton 010A,Investigation complete; no suspect identified
868fa68a66fd745f66f6cba72cf633037a62dc960a90ae2a6285765a78c38edb,2019-03,Merseyside Police,Merseyside Police,-2.820588,53.413533,On or near BRIGHTON ROAD,E01006477,Knowsley 015A,Unable to prosecute suspect
8799974e235b92aa09d9a18d921ef4095ea40340936bd7dd52ec9794f92fc62a,2019-03,Merseyside Police,Merseyside Police,-2.973250,53.443829,On or near MARGARET ROAD,E01006698,Liverpool 012D,Investigation complete; no suspect identified
44e7713df3bf8889278b760ee78349b749786c14da9950fd2468b94c4ea94340,2019-03,Merseyside Police,Merseyside Police,-2.820588,53.413533,On or near BRIGHTON ROAD,E01006477,Knowsley 015A,Unable to prosecute suspect
737158d62076d4d7b7c826b468a450cc92e955258d4a78b5ee52d0972c3beaf8,2019-03,Merseyside Police,Merseyside Police,-3.018796,53.384140,On or near HINDERTON CLOSE,E01007291,Wirral 021D,Investigation complete; no suspect identified
dc1a1e35ce2eede574e0706e60afa5668c7adb905cc50f1ef08101439e79e0e2,2019-03,Merseyside Police,Merseyside Police,-2.997154,53.646472,On or near DERBY ROAD,E01006969,Sefton 004D,Unable to prosecute suspect
3375eda6ca0e456b5cbd3de42811925e54683d2037990f8d3ded47a763e4bb98,2019-03,Merseyside Police,Merseyside Police,-2.621525,53.445207,On or near Sports/Recreation Area,E01006861,St. Helens 015F,Investigation complete; no suspect identified
96f681a5f573c033997cced78bd813e7684516d0ec02f52a28a46613edef728d,2019-03,Merseyside Police,Merseyside Police,-2.841099,53.346684,On or near CLOUGH ROAD,E01006755,Liverpool 059C,Investigation complete; no suspect identified
9c2d6fe94ef3c10f6a3cea1571ef5620e08c2a4c3aa08b283de9673146224158,2019-03,Merseyside Police,Merseyside Police,-2.712736,53.457911,On or near MULCROW CLOSE,E01006873,St. Helens 014D,Investigation complete; no suspect identified
93983f046647721316d59a10d8bea148a05d2f1a67a92b918a5da80bef3d1790,2019-03,Merseyside Police,Merseyside Police,-3.104609,53.402470,On or near HOYLAKE ROAD,E01007208,Wirral 012A,Investigation complete; no suspect identified
5560ef68c53b13b0d8ac6979075339f004594d496773577bb0539269498b40d3,2019-03,Merseyside Police,Merseyside Police,-3.183514,53.386099,On or near MORPETH ROAD,E01007193,Wirral 014A,Investigation complete; no suspect identified
8772a15cde12e8eba2b4eec36414768e3159ab7590f2f10d5d4954708b0529f8,2019-03,Merseyside Police,Merseyside Police,-2.762636,53.442178,On or near LUGSMORE LANE,E01006835,St. Helens 016C,Investigation complete; no suspect identified
0af469d1f5cf52cbbd412762db7c16edbb56a7c727253d6d7fe3fa74debcba42,2019-03,Merseyside Police,Merseyside Police,-2.846718,53.420973,On or near LIVERPOOL ROAD,E01006442,Knowsley 010B,Investigation complete; no suspect identified
8767486f32b40802f6b93d4b958dcd1e9605454536d422da3fad210c993c8365,2019-03,Merseyside Police,Merseyside Police,-2.914927,53.466412,On or near HAWKSMOOR ROAD,E01006510,Knowsley 004F,Unable to prosecute suspect
5f978c25b1ba71a5cefd4c08bba0a2c6be77b48331f3050409207495c5d938b5,2019-03,Merseyside Police,Merseyside Police,-2.737771,53.453813,On or near Shopping Area,E01006872,St. Helens 014C,Investigation complete; no suspect identified
89225163bef77ea49dfcd9f2c7463b35bb5e1b9e035e670bfb31f43ced4784fa,2019-03,Merseyside Police,Merseyside Police,-2.991391,53.422448,On or near TELARY CLOSE,E01006776,Liverpool 022B,Investigation complete; no suspect identified
e52ff969652e92c5f9150bceeda8fa0c5c5be460ca24c0158cd5866557c8f937,2019-03,Merseyside Police,Merseyside Police,-2.941211,53.381137,On or near AIGBURTH DRIVE,E01006522,Liverpool 048A,Investigation complete; no suspect identified
426fd4804d27ade2737bf3e46749a481ef7ba3321a629a72fd51e7fc456c0f33,2019-03,Merseyside Police,Merseyside Police,-2.960210,53.396374,On or near KIMBERLEY CLOSE,E01006679,Liverpool 039D,Investigation complete; no suspect identified
3555408c91ba762e6789663a639a0f1287f0d0ec29197ed647ffbfaf77e7b0fa,2019-03,Merseyside Police,Merseyside Police,-2.897530,53.354327,On or near JAMES STREET,E01006745,Liverpool 057D,Investigation complete; no suspect identified
009cb4c7e9b01c509403f33795fbc1fef44f8b8928c9be1a498b752b6f87f32b,2019-03,Merseyside Police,Merseyside Police,-2.987117,53.404218,On or near Bus/Coach Station,E01033756,Liverpool 061C,Investigation complete; no suspect identified
dd67dc38ab9079256c02c1a762f63dadd05098f560f286614ed496e19b5a541f,2019-03,Merseyside Police,Merseyside Police,-2.802717,53.422472,On or near HALL LANE,E01006460,Knowsley 007A,Investigation complete; no suspect identified
fa87b595deeb47e2f243f53552e5e73877fec3e4f1ef95a9b8da55a51040a378,2019-03,Merseyside Police,Merseyside Police,-2.885786,53.391485,On or near DEVON WAY,E01006583,Liverpool 047C,Investigation complete; no suspect identified
5a1906964b4e92156d232ea848c09965ff4cbd33ca7917b83114902edb7d475b,2019-03,Merseyside Police,Merseyside Police,-2.941211,53.381137,On or near AIGBURTH DRIVE,E01006522,Liverpool 048A,Investigation complete; no suspect identified
ab9dd509a3a2adf7a6856db363697b6f80ca17f53ba9738ec1d5497fdc5f0f40,2019-03,Merseyside Police,Merseyside Police,-2.930114,53.441719,On or near BROADWAY,E01006603,Liverpool 011B,Further investigation is not in the public interest
ff0568b8a559928fbc7f5a3bac6a8ed8ad1f699c0c3b0cf0f68e41826c970981,2019-03,Merseyside Police,Merseyside Police,-2.939568,53.410328,On or near HOLLY ROAD,E01006690,Liverpool 028A,Investigation complete; no suspect identified
465c7870cf797c8b527d4d148f98d0fda4b9dd0874e2eb711ee0cdec1ad13bee,2019-03,Merseyside Police,Merseyside Police,-2.878118,53.341833,On or near HURRICANE DRIVE,E01006739,Liverpool 058B,Unable to prosecute suspect
9d02dff0017362249f77afbfacfca016dbdb2ff34718a5d14c425e56f216a49b,2019-03,Merseyside Police,Merseyside Police,-3.017603,53.493491,On or near WINDMILL AVENUE,E01007021,Sefton 025A,Investigation complete; no suspect identified
bae8bf5e527d6a4265d5e4447c7e45898c6ca3fa0f89732df6b9f1e38c57854a,2019-03,Merseyside Police,Merseyside Police,-2.743481,53.467737,On or near SEDDON STREET,E01006919,St. Helens 007F,Further investigation is not in the public interest
1794087514e3a92393c45b1f6fdb1dcacb0073431870dc14ca43e5ebbd08367e,2019-03,Merseyside Police,Merseyside Police,-2.963550,53.381084,On or near LOCKINGTON CLOSE,E01006633,Liverpool 050B,Unable to prosecute suspect
ed9d63376c9ed7a2da2f20a9044b84585a64f62d4f83db8b92d7f17c2f363e66,2019-03,Merseyside Police,Merseyside Police,-3.128558,53.400870,On or near ROTHBURY CLOSE,E01007222,Wirral 013C,Unable to prosecute suspect
f3c115202b4c2dcd4d1826f15ac29d16328d5e58cd59df0898f1457ee0186416,2019-03,Merseyside Police,Merseyside Police,-2.701191,53.434554,On or near ORVILLE STREET,E01006844,St. Helens 020A,Investigation complete; no suspect identified
dba0b0828ec6a334f02a145f3420400bb582f0d96bdf93248c58c9c5b9139516,2019-03,Merseyside Police,Merseyside Police,-2.909639,53.439611,On or near MEADOW WAY,E01006625,Liverpool 016D,Unable to prosecute suspect
af45f0a795823357c84947221261b1f2b32b853a707eac638e23f8c75bd4e429,2019-03,Merseyside Police,Merseyside Police,-2.801459,53.426769,On or near Shopping Area,E01006463,Knowsley 007C,Investigation complete; no suspect identified
533bc0f3425fae77c2bcbf042948abda169263c2d1d0f7e3c52ad7851d13a4de,2019-03,Merseyside Police,Merseyside Police,-2.969144,53.424833,On or near ERMINE CRESCENT,E01006564,Liverpool 023B,Investigation complete; no suspect identified
08568f25bf14570d193282bb4626c01689ee94e58f5a301d9bbc45a9d8ed5ce9,2019-03,Merseyside Police,Merseyside Police,-2.983692,53.469605,On or near HARRIS DRIVE,E01007047,Sefton 033E,Unable to prosecute suspect
364191a3143b09a0bddc3f82b97d24837dbdf85fceb6bfe3028d8e569b4b9551,2019-03,Merseyside Police,Merseyside Police,-2.884151,53.484468,On or near OLD ROUGH LANE,E01006437,Knowsley 003D,Investigation complete; no suspect identified
abc79e78455249edd46f994b3a35818a207c3e246774c1f16c3e6e622c6d97a3,2019-03,Merseyside Police,Merseyside Police,-3.118212,53.410721,On or near TARRAN WAY NORTH,E01007223,Wirral 013D,Investigation complete; no suspect identified
2597a3ae55180318d6c27d38095df2a0eda7a65a0e6c988689bd6d2d1720e18a,2019-03,Merseyside Police,Merseyside Police,-3.020610,53.391433,On or near BURLINGTON STREET,E01007126,Wirral 016A,Investigation complete; no suspect identified
e4c0fadb3e45b6c8189012cf09f9861013d3e1c6aeeacf79e68a60060dcffa97,2019-03,Merseyside Police,Merseyside Police,-2.755621,53.439706,On or near ELM ROAD,E01006831,St. Helens 016A,Investigation complete; no suspect identified
c8a7976d955aa76d6409664ede5175aa6921bc470d6bdf92168da69861311950,2019-03,Merseyside Police,Merseyside Police,-2.972516,53.492105,On or near EDEN VALE,E01007083,Sefton 023A,Investigation complete; no suspect identified
113dbd77af69a681f97e256e23687cc665cbfef3ac2b37a4c20a9d4bb8fb408e,2019-03,Merseyside Police,Merseyside Police,-2.818023,53.398243,On or near Petrol Station,E01006424,Knowsley 017B,Investigation complete; no suspect identified
9ffad9cf790c8bf933a9c26c3e81bdfce4ea3063a840119a5c8ddd8cce6f77cc,2019-03,Merseyside Police,Merseyside Police,-3.118212,53.410721,On or near TARRAN WAY NORTH,E01007223,Wirral 013D,Investigation complete; no suspect identified
3d5ed5313a2ca3902357eb977abb5dc58491c50fc4f9ec2de0a388ee7a337553,2019-03,Merseyside Police,Merseyside Police,-3.087628,53.555041,On or near SPRUCE WAY,E01006991,Sefton 015A,Unable to prosecute suspect
afb36c26180969d205e6263917d227c3d92723ac1f7fa932deb399fc1da04dab,2019-03,Merseyside Police,Merseyside Police,-2.853919,53.487430,On or near HAMMOND ROAD,E01006446,Knowsley 005G,Investigation complete; no suspect identified
2bb2616bee929aba16221b265ad3ea182319b5ac644542fea7246b44c03a2a93,2019-03,Merseyside Police,Merseyside Police,-3.045665,53.437545,On or near VICTORIA ROAD,E01007231,Wirral 001C,Unable to prosecute suspect
993c2c0bdd53d7d1b6257796420d48430b2928cc9cfaf4f303be73c3646c7378,2019-03,Merseyside Police,Merseyside Police,-2.700120,53.451765,On or near PENNINE DRIVE,E01006821,St. Helens 011C,Suspect charged
41461dc8871761df964f670d6e851ef716828688b26aa076a58e504b24c8b545,2019-03,Merseyside Police,Merseyside Police,-3.183514,53.386099,On or near MORPETH ROAD,E01007193,Wirral 014A,Investigation complete; no suspect identified
27ec419105eadc6aa310a687a607e3694c98ea0833d037c9e22d36bcb3f85997,2019-03,Merseyside Police,Merseyside Police,-2.836484,53.423166,On or near Sports/Recreation Area,E01006445,Knowsley 010E,Investigation complete; no suspect identified
3f025f5a229e2ec3d2b023dcc4d413e79839e2c0e585e5da275a9a4c4cab4444,2019-03,Merseyside Police,Merseyside Police,-2.987102,53.459419,On or near Petrol Station,E01007019,Sefton 035A,Investigation complete; no suspect identified
d602b2d36b4f0153997a07df7b5b1ca23b6e8a8a42101cc8c980ee3a03f3148a,2019-03,Merseyside Police,Merseyside Police,-2.992324,53.452778,On or near Parking Area,E01007009,Sefton 037D,Investigation complete; no suspect identified
1f51db0e2b374280aab127b50929eadff1d9fd030f30691241003f7f7512c6e4,2019-03,Merseyside Police,Merseyside Police,-3.077675,53.372926,On or near WALBY CLOSE,E01007304,Wirral 025E,Unable to prosecute suspect
5a6b8c835795db9c3fb5505915ac6ae03c70df8f7d5f87329255340707f876d0,2019-03,Merseyside Police,Merseyside Police,-2.990033,53.441687,On or near VIOLA STREET,E01007010,Sefton 037E,Investigation complete; no suspect identified
7059495c0c371b7fd703a7689c51bd4f2a72a151eea69be1b421a205ab61d225,2019-03,Merseyside Police,Merseyside Police,-2.981621,53.390933,On or near SEFTON STREET,E01033765,Liverpool 061D,Unable to prosecute suspect
65f8690b215a2d552821077f9645616b9f159bcaccbb195f3be4753a0115e08f,2019-03,Merseyside Police,Merseyside Police,-2.696507,53.453701,On or near MENDIP GROVE,E01006820,St. Helens 011B,Unable to prosecute suspect
66a05fa38a55eb31cc10a3361ee7353cf82fb1161cc1b788db37fc09652514b0,2019-03,Merseyside Police,Merseyside Police,-2.931091,53.396866,On or near WHITMAN STREET,E01006721,Liverpool 038C,Investigation complete; no suspect identified
5834f82efa9a0082afd3f9dbb35213a9ed7c557a2e2451c2d383b2ba019ce673,2019-03,Merseyside Police,Merseyside Police,-2.726027,53.475098,On or near BOWNESS AVENUE,E01006849,St. Helens 004A,Unable to prosecute suspect
223a04e2ac85d5507ec71135a857d3a64bae762f6258bcbfeafbc621cc83b1c9,2019-03,Merseyside Police,Merseyside Police,-2.989663,53.647649,On or near ZETLAND STREET,E01006969,Sefton 004D,Unable to prosecute suspect
77f382c3ebd530001590e28aef99c3a93cd793071f558759a366fcaf5ffb3bdc,2019-03,Merseyside Police,Merseyside Police,-2.999439,53.360061,On or near Parking Area,E01007139,Wirral 031C,Investigation complete; no suspect identified
32336f70cf9f0cd0d47753dd64bacf53bfa770f0efdddcb2536de3ef3c247109,2019-03,Merseyside Police,Merseyside Police,-3.093168,53.377451,On or near ATHERTON DRIVE,E01007303,Wirral 025D,Unable to prosecute suspect
f8d4fd142716f6c62d9fddda4051f596e0d985f6b85d1831c21b21e4bf082506,2019-03,Merseyside Police,Merseyside Police,-2.911718,53.358777,On or near Parking Area,E01006687,Liverpool 056D,Investigation complete; no suspect identified
99ca78c5337116712e75903b4061242ef393aae274eb3e27aed704347a3fc951,2019-03,Merseyside Police,Merseyside Police,-2.907472,53.370405,On or near ARMITAGE GARDENS,E01006680,Liverpool 053B,Offender given a drugs possession warning
985342ce9c9527b8949c4ea45f546fe14f1b28cdbc35e3f0e581409ef4a4efbc,2019-03,Merseyside Police,Merseyside Police,-2.968894,53.673481,On or near ELSWICK GREEN,E01006946,Sefton 001A,Investigation complete; no suspect identified
dcd48ee068407606b30a721d66d2d73cbd97b09c54b978dca1dec77b6a504018,2019-03,Merseyside Police,Merseyside Police,-2.989663,53.647649,On or near ZETLAND STREET,E01006969,Sefton 004D,Unable to prosecute suspect
2f2f2b351ecdf7ba1911a2dbc888f33334d61ccfcadb1a19f64e1ed102b88bf8,2019-03,Merseyside Police,Merseyside Police,-2.956898,53.483269,On or near Sports/Recreation Area,E01007053,Sefton 027D,Investigation complete; no suspect identified
0d96276577ab257d39b96d19c0fb8b2a56f86f63f092eaac81531c24e943e41d,2019-03,Merseyside Police,Merseyside Police,-2.935200,53.436124,On or near HANBURY ROAD,E01006603,Liverpool 011B,Unable to prosecute suspect
8d480f9d04aaa97b3685ea154809ac7c38a3e751a9b9d31ad60ca92d40bbb342,2019-03,Merseyside Police,Merseyside Police,-2.726027,53.475098,On or near BOWNESS AVENUE,E01006849,St. Helens 004A,Unable to prosecute suspect
fe79649c2a0033fe37dbe0192e3c2ad287422d16ef44c900ebd0c0dc4eac0b93,2019-03,Merseyside Police,Merseyside Police,-3.025828,53.382066,On or near WHITFIELD STREET,E01007131,Wirral 021B,Investigation complete; no suspect identified
f41e4093c19abc7ac7596d1563c3ccaabc29ce2e333de503d593b9a79780c953,2019-03,Merseyside Police,Merseyside Police,-2.915956,53.470089,On or near COPPLE HOUSE LANE,E01006508,Knowsley 004D,Investigation complete; no suspect identified
ddd38128e4e7e3ba0b42dac23e251b289b8683b4a467f092e176922d1f94140d,2019-03,Merseyside Police,Merseyside Police,-2.980369,53.403824,On or near Shopping Area,E01033756,Liverpool 061C,Investigation complete; no suspect identified
d35bd288bce3ff2aff9f037ec01def63ae23caee4e26f3ed70da9dad8c1f8616,2019-03,Merseyside Police,Merseyside Police,-2.831511,53.410473,On or near PLUMBERS WAY,E01006481,Knowsley 015E,Suspect charged
b06a24e41467229fe2db84f7c1f0494cbaf8a4e58fab42daf788cf29abab7bd6,2019-03,Merseyside Police,Merseyside Police,-2.721216,53.440188,On or near MARSHALLS CROSS ROAD,E01006912,St. Helens 019G,Further investigation is not in the public interest
46f66a7100b22be04dd6ba0dace2237b5397d6b6ed09525bb202fa2af2a03245,2019-03,Merseyside Police,Merseyside Police,-2.884673,53.428419,On or near YEW TREE LANE,E01006639,Liverpool 017C,Investigation complete; no suspect identified
5eb0ffee05ff349c519baf16cc9cca59195f33b357990fdd2ffdf4f2d69a3fef,2019-03,Merseyside Police,Merseyside Police,-3.039132,53.387596,On or near EUSTON GROVE,E01007155,Wirral 020A,Investigation complete; no suspect identified
9be616666328697889ebba522603ee26e44ba048abe2fe12584e9cf21ded7e4f,2019-03,Merseyside Police,Merseyside Police,-2.930114,53.441719,On or near BROADWAY,E01006603,Liverpool 011B,Investigation complete; no suspect identified
bfb54dcc8cc2ea6f585355b9e8cda468683e5a80396d98d6e9d182813d5de851,2019-03,Merseyside Police,Merseyside Police,-2.957917,53.378622,On or near HINDLIP STREET,E01032506,Liverpool 050G,Investigation complete; no suspect identified
e72abec16712adba3d6b298cc19464218328e8f1e815d1e983944e09817cdd25,2019-03,Merseyside Police,Merseyside Police,-2.872167,53.415262,On or near MYLIA CLOSE,E01006574,Liverpool 025B,Investigation complete; no suspect identified
e8ab54092f2442619014116e801f85f7797fbea35fff7813271d1ca00776945c,2019-03,Merseyside Police,Merseyside Police,-2.893017,53.490443,On or near BUTTERMERE CLOSE,E01006458,Knowsley 002D,Investigation complete; no suspect identified
a9ebd0a5b0a8f7139dd683bf0801a85d41c8d2188197afbb3915d25248f7685a,2019-03,Merseyside Police,Merseyside Police,-2.983878,53.406618,On or near Supermarket,E01033760,Liverpool 060C,Investigation complete; no suspect identified
6a895f6347c696a867fd1cc6e65155321e7d1a63fa374702b74b8a7390a72397,2019-03,Merseyside Police,Merseyside Police,-3.000887,53.642486,On or near Supermarket,E01006994,Sefton 007C,Unable to prosecute suspect
e60d58372a544787be76deb7f7876b98c96c638fb3e2c2e0fd077d7e6a934165,2019-03,Merseyside Police,Merseyside Police,-2.843204,53.426625,On or near PRIMROSE COURT,E01006444,Knowsley 010D,Investigation complete; no suspect identified
7c1c0ac990c489e9f739cbad817eef01fed0b6ac66d3c8b53595e40345c8bfcb,2019-03,Merseyside Police,Merseyside Police,-2.666113,53.463932,On or near CANON WILSON CLOSE,E01006839,St. Helens 005B,Investigation complete; no suspect identified
96dd7a0aea96db6397fcbba1e303ebe264b5d93e1d97b88f4fa56a8c80f7b0af,2019-03,Merseyside Police,Merseyside Police,-2.913216,53.449130,On or near UTTING AVENUE EAST,E01006672,Liverpool 010E,Investigation complete; no suspect identified
85dc68a959c22fbbbdc3ff6aa29d9d92720abd71704e8f5271d97697a9fe0817,2019-03,Merseyside Police,Merseyside Police,-3.035303,53.484378,On or near CROSENDER ROAD,E01007109,Sefton 028E,Investigation complete; no suspect identified
572b7f1df0f34dffb94e9333ce6c2d34557e29d9a4fa8990ee5ae314fd4cb983,2019-03,Merseyside Police,Merseyside Police,-2.831499,53.413727,On or near Sports/Recreation Area,E01006481,Knowsley 015E,Investigation complete; no suspect identified
04ee98de5f6fa25f1ca6eff27477dab5c6370a4565d7823a7d41926d8c5b345f,2019-03,Merseyside Police,Merseyside Police,-2.981731,53.458394,On or near VAUX PLACE,E01007019,Sefton 035A,Unable to prosecute suspect
b2dbb24a4133379d10d8cd32c0b6a3edd652b0b3d338d0fa032d0d3e9275d61d,2019-03,Merseyside Police,Merseyside Police,-2.843185,53.411236,On or near Petrol Station,E01006474,Knowsley 016C,Investigation complete; no suspect identified
4dff07d7c778f93c044db4670a7735161f7ac640541e87e080d53079d3d30e38,2019-03,Merseyside Police,Merseyside Police,-2.958246,53.423402,On or near BULWER STREET,E01006563,Liverpool 024B,Investigation complete; no suspect identified
e6aba2a2fbd217b5bd5f43ca3f243ab5e3f8aee44ebb285e08da3449efefa1e4,2019-03,Merseyside Police,Merseyside Police,-2.983878,53.406618,On or near Supermarket,E01033760,Liverpool 060C,Investigation complete; no suspect identified
a330e7ef503fc70c13fe68dec72357bdb62845ada5fc83409e42da5812b485c7,2019-03,Merseyside Police,Merseyside Police,-2.981930,53.406967,On or near Parking Area,E01033760,Liverpool 060C,Investigation complete; no suspect identified
fe3517778e7c80e41532a350732812efa5c073ad692eb55383a02f28a4b6edff,2019-03,Merseyside Police,Merseyside Police,-2.659925,53.469944,On or near ABBEY ROAD,E01006842,St. Helens 005D,Suspect charged
64d529eba248e69b89b0a7603846bb27cf0566a8d3d7e8dad25f26c59a8c5661,2019-03,Merseyside Police,Merseyside Police,-2.983077,53.404521,On or near OLD POST OFFICE PLACE,E01033756,Liverpool 061C,Unable to prosecute suspect
48ef149f00e25e5697342725b80b1fdc6a1d4e3d1b4201af2952aaa878ae34be,2019-03,Merseyside Police,Merseyside Police,-2.970290,53.411080,On or near DEVON STREET,E01033758,Liverpool 060B,Investigation complete; no suspect identified
3f4effb62557165041d17a519d2801340b903ae03ea488d4be3609d7611e2af5,2019-03,Merseyside Police,Merseyside Police,-2.909720,53.457454,On or near STONEBRIDGE LANE,E01006663,Liverpool 004C,Investigation complete; no suspect identified
8b25dabe5318599360589f4dbc0b48145fe476b6538f2e797f72fd56f7788de6,2019-03,Merseyside Police,Merseyside Police,-2.967445,53.399067,On or near ST BRIDE STREET,E01006514,Liverpool 037A,Investigation complete; no suspect identified
6bb1755d1a0870c66883e4333f96f12c227b665188a4766b2ec176d989428b82,2019-03,Merseyside Police,Merseyside Police,-2.955641,53.382406,On or near GROSVENOR TERRACE,E01006678,Liverpool 044E,Investigation complete; no suspect identified
a83b1c6fbb67dd25d4c3755d8fe5f4a4947d3072c15f0c3c6aa0c4a021f8a056,2019-03,Merseyside Police,Merseyside Police,-2.839670,53.410758,On or near Supermarket,E01006474,Knowsley 016C,Unable to prosecute suspect
905ee0d54ddf89f376dcf05d8252de71686d31b8b80a82cd792489264a05c61a,2019-03,Merseyside Police,Merseyside Police,-2.865943,53.416961,On or near EASTON ROAD,E01006450,Knowsley 012B,Unable to prosecute suspect
4d6b062adff374f4cee876b519c573d74bf67e110f3009e292a128dce95e70f1,2019-03,Merseyside Police,Merseyside Police,-2.852506,53.451512,On or near WILTONS DRIVE,E01006439,Knowsley 005F,Unable to prosecute suspect
f86500e6fb6add108b5af959f64b091c6846b2d73790552c66d7a35aa6fb86af,2019-03,Merseyside Police,Merseyside Police,-2.961290,53.646675,On or near WAVELL AVENUE,E01007055,Sefton 005A,Unable to prosecute suspect
1ebc90e9d02590794e43d26ea5511fed95cc5ec9e44b6641f3d94f03b2f6b54b,2019-03,Merseyside Police,Merseyside Police,-3.114542,53.388300,On or near FAREHAM CLOSE,E01007306,Wirral 017E,Unable to prosecute suspect
de35e430032c9dee118bf15cb33576515d6e413b9b52a40dc333b5b093b84c78,2019-03,Merseyside Police,Merseyside Police,-2.841709,53.409611,On or near Pedestrian Subway,E01006475,Knowsley 016D,Investigation complete; no suspect identified
ecc20b2d0d13b4223d72e19e5dbb093b3d3c3f64efbc466f576024eea59cdb94,2019-03,Merseyside Police,Merseyside Police,-2.992223,53.422630,On or near HOULGRAVE ROAD,E01006776,Liverpool 022B,Investigation complete; no suspect identified
d8938cf97a82149cdd4fa9575fdf7df3efb635f07c45f8743626b8c290e373b6,2019-03,Merseyside Police,Merseyside Police,-2.949436,53.394753,On or near LODGE LANE,E01006674,Liverpool 039C,Investigation complete; no suspect identified
2a347eefe9814c7ccaa4ff1f87e3ece6d7521eaec8a85d6785aad932c8625a7d,2019-03,Merseyside Police,Merseyside Police,-2.960340,53.450873,On or near CAVENDISH DRIVE,E01006791,Liverpool 006D,Investigation complete; no suspect identified
d018edd378130b2211cf90610b3e0e2827b5dd21fb5634703f2c1309c8767ebf,2019-03,Merseyside Police,Merseyside Police,-2.981930,53.406967,On or near Parking Area,E01033760,Liverpool 060C,Investigation complete; no suspect identified
b7d409817658f7785a7d0db4f492d0e490dc416365578935a26d818eb5c16836,2019-03,Merseyside Police,Merseyside Police,-2.861615,53.475986,On or near DELTIC WAY,E01006446,Knowsley 005G,Investigation complete; no suspect identified
18f98db7917bea8de7a3feec06a3441e687f868fa306917cdcd44bf5e6c2f56c,2019-03,Merseyside Police,Merseyside Police,-2.799019,53.413050,On or near ROPERS BRIDGE CLOSE,E01006505,Knowsley 013E,Unable to prosecute suspect
105dc33de56685eecaec4c355398590986271faa2d0337f9526dac18f78fd712,2019-03,Merseyside Police,Merseyside Police,-2.926351,53.391905,On or near LIDDERDALE ROAD,E01006724,Liverpool 038F,Unable to prosecute suspect
2a513bd17b74758f87e56ca63bc4b6e7ee1185bb8811ed4a3d3aaf6ff61619df,2019-03,Merseyside Police,Merseyside Police,-2.999112,53.411588,On or near A5036,E01033753,Liverpool 062C,Investigation complete; no suspect identified
e33677529d0afc29f4c0c2f36f64c2ff27f978f710ceba3df54b524a042ef3d8,2019-03,Merseyside Police,Merseyside Police,-2.877997,53.471812,On or near GAYWOOD CLOSE,E01006417,Knowsley 003B,Unable to prosecute suspect
0fde6fcb0de50807f1d7ce881b0f9a09bc629f3200db1fac140f84222482f2f3,2019-03,Merseyside Police,Merseyside Police,-2.903957,53.426540,On or near EATON ROAD,E01006620,Liverpool 021C,Investigation complete; no suspect identified
be135f4eae985a1a105231b2516f716106ef78b296dee236046fca27c11a3f65,2019-03,Merseyside Police,Merseyside Police,-3.015461,53.466327,On or near BOWER GROVE,E01006953,Sefton 032B,Unable to prosecute suspect
c0f1f0fa10c0e803ee8713849ebd52cc5bf4a62b558449c94221a1c6893f6772,2019-03,Merseyside Police,Merseyside Police,-2.877997,53.471812,On or near GAYWOOD CLOSE,E01006417,Knowsley 003B,Unable to prosecute suspect
88600be65c9f4d5ef17b0cbddb539f0fffc0b2557f79ea6eb394b350e8305a8e,2019-03,Merseyside Police,Merseyside Police,-2.954235,53.472082,On or near ROOSEVELT DRIVE,E01006780,Liverpool 002D,Investigation complete; no suspect identified
19a2da19360956cf254ed810de0ad83c98162a8c5a2bbcf2aec05e61f70a122e,2019-03,Merseyside Police,Merseyside Police,-2.900208,53.429993,On or near CRAVEN ROAD,E01006627,Liverpool 013C,Investigation complete; no suspect identified
9ee71133e51932dee905ffd75c2b8afa74467b8bbf2e4089d098a2a33dd9cf64,2019-03,Merseyside Police,Merseyside Police,-2.877997,53.471812,On or near GAYWOOD CLOSE,E01006417,Knowsley 003B,Unable to prosecute suspect
4df5c7480b6921a7f6616ddbfa44750d93939b684e95ef5b1ce8091db4cf8c4c,2019-03,Merseyside Police,Merseyside Police,-2.930893,53.506944,On or near Parking Area,E01007099,Sefton 019D,Investigation complete; no suspect identified
84e36e0125ba714ae40b67bf1c47cd2a703eee9700c042ba58b9c5ab7eea148f,2019-03,Merseyside Police,Merseyside Police,-3.026305,53.388148,On or near THE WOODLANDS,E01007128,Wirral 016C,Unable to prosecute suspect
d35ab0371afee808ab4f34ec827f07f4629a92769bf003ad64eb0153573f2dc5,2019-03,Merseyside Police,Merseyside Police,-2.973351,53.401509,On or near RODNEY STREET,E01006513,Liverpool 060A,Investigation complete; no suspect identified
